,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t,elapsed_seconds
0,0,39,21,7,4,22,-2256,0,0,693,20.886000000000003,
0,0,39,21,7,4,22,-2255,0,0,694,20.988999999999997,
0,0,39,21,7,4,22,-2248,0,0,695,21.035000000000004,
0,0,39,21,7,4,22,-2233,0,0,696,21.088,
0,0,39,21,7,4,22,-2244,0,0,697,21.147,
0,0,39,21,7,4,22,-2244,0,0,698,21.218000000000004,
0,0,39,21,7,4,0,-2242,0,0,699,21.277,
0,0,39,21,7,4,0,-2253,0,0,700,21.323999999999998,
0,0,39,21,8,5,14,-2230,0,0,701,21.378,
0,0,39,21,8,5,14,-2247,0,0,702,21.424999999999997,
0,0,39,21,7,4,0,-2231,0,0,703,21.471000000000004,
0,0,39,21,7,4,0,-2249,0,0,704,21.517000000000003,
0,0,39,21,7,4,0,-2258,0,0,705,21.563000000000002,
0,0,39,21,7,4,22,-2231,0,0,706,21.61,
0,0,39,21,7,4,0,-2230,0,0,707,21.656,
0,0,39,21,7,4,22,-2234,0,0,708,21.708,
0,0,39,21,7,4,22,-2253,0,0,709,21.762999999999998,
0,0,39,21,7,4,22,-2250,0,0,710,21.811999999999998,
0,0,39,21,7,4,0,-2238,0,0,711,21.865000000000002,
