"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","LED_R_LEFT","LED_R_RIGHT","EL_SHOCK_LEFT","EL_SHOCK_RIGHT","ODOR_A_LEFT","ODOR_A_RIGHT","ODOR_B_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","ONBOARD_LED","VIBRATOR","CLEAN_AIR","CLEAN_SDS","CLEAN_WATER","TEST_PIN","TARGETS","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
1.42,34.1666666666667,3.08333333333331,-28.9166666666667,-2.5,-56.75,NA,53.4166666666667,-58.5,54.5833333333333,NA,-53.5,12.0833333333334,18.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,56.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.462,34.1666666666667,4.08333333333331,-28.9166666666667,-1.5,-55.75,NA,53.4166666666667,-59.5,54.5833333333333,NA,-53.5,12.0833333333334,19.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,56.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.503,34.1666666666667,4.08333333333331,-28.9166666666667,-1.5,-55.75,NA,53.4166666666667,-59.5,54.5833333333333,NA,-53.5,12.0833333333334,19.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,56.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.545,34.1666666666667,4.08333333333331,-28.9166666666667,-0.5,-55.75,NA,53.4166666666667,-59.5,54.5833333333333,NA,-53.5,12.0833333333334,19.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,55.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.587,34.1666666666667,4.08333333333331,-28.9166666666667,-0.5,-54.75,NA,53.4166666666667,-59.5,54.5833333333333,NA,-53.5,12.0833333333334,19.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,55.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.628,34.1666666666667,4.08333333333331,-28.9166666666667,-0.5,-54.75,NA,53.4166666666667,-59.5,53.5833333333333,NA,-54.5,12.0833333333334,20.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,56.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.669,34.1666666666667,4.08333333333331,-28.9166666666667,-0.5,-54.75,NA,53.4166666666667,-59.5,53.5833333333333,NA,-54.5,12.0833333333334,20.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,56.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.713,34.1666666666667,4.08333333333331,-28.9166666666667,0.5,-54.75,NA,53.4166666666667,-59.5,53.5833333333333,NA,-54.5,12.0833333333334,21.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,57.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.758,34.1666666666667,4.08333333333331,-28.9166666666667,0.5,-53.75,NA,52.4166666666667,-59.5,52.5833333333333,NA,-53.5,12.0833333333334,22.9166666666666,-55.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.804,34.1666666666667,4.08333333333331,-28.9166666666667,1.5,-53.75,NA,52.4166666666667,-59.5,51.5833333333333,NA,-53.5,12.0833333333334,23.9166666666666,-54.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.847,34.1666666666667,4.08333333333331,-28.9166666666667,1.5,-52.75,NA,53.4166666666667,-59.5,50.5833333333333,NA,-53.5,12.0833333333334,25.9166666666666,-54.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.935,34.1666666666667,4.08333333333331,-28.9166666666667,2.5,-52.75,NA,53.4166666666667,-59.5,50.5833333333333,NA,-53.5,12.0833333333334,26.9166666666666,-54.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.976,34.1666666666667,5.08333333333331,-28.9166666666667,3.5,-52.75,NA,53.4166666666667,-59.5,50.5833333333333,NA,-53.5,12.0833333333334,27.9166666666666,-54.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.017,23.1666666666667,5.08333333333331,-28.9166666666667,3.5,-52.75,NA,53.4166666666667,-59.5,50.5833333333333,NA,-53.5,12.0833333333334,28.9166666666666,-53.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.058,23.1666666666667,6.08333333333331,-28.9166666666667,4.5,-52.75,NA,53.4166666666667,-59.5,51.5833333333333,NA,-52.5,12.0833333333334,30.9166666666666,-53.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.099,23.1666666666667,6.08333333333331,-28.9166666666667,4.5,-52.75,NA,53.4166666666667,-60.5,51.5833333333333,NA,-52.5,12.0833333333334,31.9166666666666,-53.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.149,23.1666666666667,7.08333333333331,-28.9166666666667,5.5,-51.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,33.9166666666666,-53.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.211,23.1666666666667,7.08333333333331,-28.9166666666667,5.5,-50.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,34.9166666666666,-53.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.265,23.1666666666667,7.08333333333331,-28.9166666666667,6.5,-50.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,35.9166666666666,-52.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.314,23.1666666666667,7.08333333333331,-28.9166666666667,6.5,-49.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,37.9166666666666,-52.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.361,23.1666666666667,7.08333333333331,-28.9166666666667,7.5,-49.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,38.9166666666666,-51.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,57.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.406,18.1666666666667,8.08333333333331,-28.9166666666667,7.5,-49.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,39.9166666666666,-51.5,NA,-54.8333333333334,-2.66666666666663,NA,NA,57.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.448,18.1666666666667,8.08333333333331,-28.9166666666667,8.5,-49.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,40.9166666666666,-51.5,NA,-53.8333333333334,-3.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.489,17.1666666666667,8.08333333333331,-28.9166666666667,8.5,-49.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,42.9166666666666,-50.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,58.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53,16.1666666666667,9.08333333333331,-28.9166666666667,9.5,-48.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,43.9166666666666,-50.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.571,16.1666666666667,10.0833333333333,-28.9166666666667,9.5,-48.75,NA,53.4166666666667,-60.5,52.5833333333333,NA,-52.5,12.0833333333334,43.9166666666666,-50.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.611,15.1666666666667,11.0833333333333,-28.9166666666667,10.5,-48.75,NA,53.4166666666667,-59.5,52.5833333333333,NA,-52.5,12.0833333333334,44.9166666666666,-50.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.652,15.1666666666667,11.0833333333333,-28.9166666666667,10.5,-47.75,NA,53.4166666666667,-59.5,52.5833333333333,NA,-52.5,12.0833333333334,45.9166666666666,-50.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.694,13.1666666666667,13.0833333333333,-28.9166666666667,12.5,-46.75,NA,53.4166666666667,-59.5,52.5833333333333,NA,-52.5,12.0833333333334,46.9166666666666,-49.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.745,12.1666666666667,13.0833333333333,-28.9166666666667,12.5,-46.75,NA,53.4166666666667,-58.5,52.5833333333333,NA,-52.5,11.0833333333334,46.9166666666666,-49.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.786,12.1666666666667,14.0833333333333,-28.9166666666667,14.5,-45.75,NA,53.4166666666667,-58.5,52.5833333333333,NA,-52.5,11.0833333333334,47.9166666666666,-49.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.827,11.1666666666667,14.0833333333333,-28.9166666666667,14.5,-45.75,NA,53.4166666666667,-58.5,52.5833333333333,NA,-52.5,11.0833333333334,47.9166666666666,-49.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,59.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.868,9.16666666666669,16.0833333333333,-28.9166666666667,17.5,-43.75,NA,53.4166666666667,-58.5,52.5833333333333,NA,-52.5,11.0833333333334,49.9166666666666,-49.5,NA,-54.8333333333334,-3.66666666666663,NA,NA,60.5833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
