"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","LED_R_LEFT","LED_R_RIGHT","EL_SHOCK_LEFT","EL_SHOCK_RIGHT","ODOR_A_LEFT","ODOR_A_RIGHT","ODOR_B_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","ONBOARD_LED","VIBRATOR","CLEAN_AIR","CLEAN_SDS","CLEAN_WATER","TEST_PIN","TARGETS","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
159.162,6,50,14,-14,-53,-37,58,-21,57,59,-51,-31,30,-44,-13,-18,-12,-34,-54,59,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.235,2,51,14,-16,-52,-37,58,-19,56,59,-52,-32,33,-45,-13,-17,-13,-36,-53,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.305,0,52,14,-19,-51,-36,58,-18,56,59,-52,-34,36,-46,-13,-15,-14,-38,-53,61,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.386,-1,52,14,-20,-50,-36,58,-16,58,59,-52,-37,39,-48,-13,-13,-16,-39,-53,61,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.447,-3,54,13,-22,-49,-36,58,-13,60,59,-52,-41,43,-51,-13,-11,-19,-42,-52,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.559,-3,55,12,-24,-48,-36,58,-11,60,59,-52,-43,44,-53,-13,-9,-22,-43,-53,59,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.628,-3,56,11,-24,-48,-36,58,-9,60,59,-52,-45,44,-53,-13,-8,-24,-43,-53,59,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.697,-4,57,10,-26,-47,-36,58,-7,60,-5,-52,-48,46,-53,-13,-6,-27,-44,-53,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.764,-4,58,9,-28,-47,-36,57,-5,60,-7,-51,-49,48,-53,-13,-6,-28,-46,-52,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.826,-4,57,8,-30,-47,-36,56,-4,59,-7,-50,-53,49,-52,-13,-6,-29,-47,-51,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.892,-4,55,6,-33,-47,-36,55,-2,59,-7,-49,-55,52,-53,-13,4,-31,-50,-51,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
159.975,-4,55,5,-34,-48,-36,54,-1,59,-7,-49,-54,54,-53,-13,4,-33,-51,-51,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.04,-4,54,3,-36,-48,-36,53,0,58,-11,-49,-53,56,-53,-13,5,-35,-53,-50,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.119,-4,53,-1,-40,-47,-36,52,1,58,-12,-48,-52,60,-53,-13,6,-37,-52,-49,61,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.201,-4,52,-3,-42,-47,-36,51,1,58,-14,-48,-52,62,-53,-13,6,-40,-53,-47,60,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.278,-4,52,-5,-44,-46,-36,49,9,58,-16,-47,-54,61,-53,-13,6,-42,-53,-45,58,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.354,-4,50,-7,-46,-44,-36,47,10,57,-18,-45,-53,61,-53,-13,6,-44,-53,-44,56,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.434,-4,48,-9,-48,-43,-36,45,14,57,-20,-43,-52,62,-53,-13,8,-46,-53,-41,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.542,-4,46,-11,-50,-42,-36,42,15,56,-22,-42,-50,62,-53,-13,10,-48,-52,-39,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.604,-4,44,-12,-51,-41,-36,41,17,56,-24,-42,-50,62,-53,-13,11,-50,-52,-37,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.665,-4,42,-15,-53,-39,-36,39,18,55,-27,-40,-52,61,-53,-13,14,-52,-51,-35,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.734,-4,41,-16,-55,-38,-36,38,20,54,-28,-39,-54,62,-53,-13,16,-52,-53,-33,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.806,-4,40,-19,-55,-37,-36,36,21,53,-31,-38,-54,62,-53,-13,19,-52,-54,-31,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.885,-4,38,-20,-55,-35,-37,33,23,53,-32,-38,-52,62,-53,-13,20,-52,-54,-31,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
160.956,-4,36,-20,-54,-35,-37,31,24,52,-33,-37,-52,62,-53,-13,21,-53,-54,-30,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.021,-4,34,-21,-54,-33,-38,28,25,50,-34,-35,-51,62,-53,-13,23,-52,-54,-28,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.087,-4,30,-22,-55,-30,-39,25,26,48,-35,-34,-51,62,-53,-13,25,-52,-54,-25,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.179,-4,28,-23,-55,-28,-40,22,28,46,-36,-32,-50,62,-53,-13,27,-52,-54,-22,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.258,-4,26,-24,-55,-26,-41,20,29,44,-36,-31,-49,62,-53,-13,29,-53,-55,-20,55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.338,-4,23,-25,-54,-24,-42,17,31,43,-36,-30,-48,61,-53,-13,31,-53,-55,-19,35,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.416,-4,21,-26,-54,-23,-43,15,33,42,-36,-29,-47,61,-53,-12,32,-53,-54,-19,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.483,-4,17,-29,-54,-20,-45,9,36,40,-42,-26,-45,61,-54,-10,34,-53,-53,-17,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.608,-4,14,-30,-53,-18,-46,7,38,39,-44,-25,-43,61,-54,-8,36,-53,-52,-15,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.68,-4,12,-31,-53,-17,-47,7,40,38,-45,-24,-43,61,-53,-6,36,-53,-52,-13,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.753,-4,10,-32,-54,-14,-48,7,42,37,-46,-23,-41,61,-53,-4,37,-52,-51,-11,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.818,-4,8,-34,-55,-12,-50,2,44,35,-47,-21,-39,61,-53,-2,39,-52,-50,-9,22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.882,-4,7,-35,-55,-11,-51,0,46,34,-47,-20,-38,61,-53,0,40,-52,-49,-7,21,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
161.943,-4,5,-37,-55,-9,-52,-1,47,32,-49,-18,-38,60,-53,1,42,-53,-48,-5,19,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.016,-4,2,-38,-55,-8,-53,-2,49,31,-50,-17,-38,60,-52,2,42,-53,-47,-4,18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.077,-4,-3,-42,-55,-4,-56,-5,49,27,-53,-17,-36,61,-52,8,45,-53,-45,4,18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.21,-4,-6,-44,-55,-2,-55,-8,58,26,-53,-17,-35,61,-51,9,46,-53,-45,6,18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.285,-4,-8,-46,-55,0,-55,-10,58,27,-53,-17,-34,61,-50,10,48,-53,-46,8,14,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.358,-4,-9,-48,-54,1,-55,-12,59,27,-53,-8,-34,61,-49,11,48,-52,-46,9,13,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.424,-5,-12,-50,-54,7,-55,-16,59,27,-53,-5,-33,62,-48,14,51,-51,-45,11,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.526,-5,-16,-52,-54,8,-56,-20,59,27,-53,-3,-32,62,-46,17,52,-50,-44,12,8,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.591,-5,-18,-53,-54,9,-56,-22,59,27,-52,-3,-31,62,-45,19,53,-50,-43,12,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.648,-5,-20,-54,-55,11,-56,-26,59,27,-51,-3,-30,62,-44,21,55,-49,-42,13,6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.707,-5,-22,-54,-55,12,-56,-28,59,27,-51,-3,-28,62,-43,22,56,-49,-41,14,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.767,-5,-24,-54,-55,13,-55,-31,60,27,-51,-3,-27,61,-42,24,57,-49,-40,16,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.825,-5,-27,-53,-56,14,-55,-34,60,27,-51,-3,-25,61,-42,26,59,-48,-38,18,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.882,-5,-29,-53,-56,16,-55,-36,60,27,-51,-3,-23,61,-41,27,61,-47,-37,19,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
162.94,-6,-31,-53,-55,16,-55,-40,60,27,-51,-3,-22,61,-40,30,61,-45,-35,22,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.008,-7,-33,-54,-55,16,-55,-42,60,27,-51,-3,-21,61,-39,32,61,-44,-33,24,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.065,-8,-36,-55,-55,16,-55,-46,59,27,-52,-3,-19,60,-37,34,61,-42,-32,27,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.141,-9,-38,-55,-56,16,-55,-50,60,27,-52,11,-16,59,-36,35,61,-41,-31,29,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.212,-10,-39,-55,-56,26,-55,-55,60,27,-51,11,-14,57,-35,36,61,-41,-31,32,-11,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.3,-11,-41,-55,-55,27,-55,-56,60,27,-51,10,-11,56,-34,37,61,-40,-30,35,-13,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.379,-13,-43,-54,-55,30,-55,-56,59,27,-50,10,-8,55,-33,39,62,-40,-28,37,-15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.446,-14,-45,-53,-55,32,-55,-56,59,27,-50,9,-5,52,-32,42,61,-40,-26,38,-17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.557,-16,-47,-53,-55,35,-54,-56,59,27,-50,8,-3,50,-30,44,61,-39,-23,40,-17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.619,-17,-48,-52,-55,36,-54,-56,59,27,-50,8,-2,50,-30,46,61,-38,-22,42,-17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.679,-18,-50,-52,-55,39,-54,-56,59,27,-50,8,0,48,-28,47,61,-36,-19,44,-17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.736,-19,-52,-51,-56,40,-54,-56,59,27,-50,8,3,47,-27,47,61,-35,-18,46,-23,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.792,-20,-54,-51,-55,41,-54,-56,59,27,-50,8,4,46,-26,46,61,-34,-17,47,-24,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.849,-21,-55,-51,-55,43,-55,-56,59,27,-50,8,5,45,-26,46,61,-34,-16,49,-25,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.907,-23,-55,-50,-55,44,-54,-56,59,27,-50,8,6,43,-25,44,60,-33,-14,51,-26,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
163.975,-23,-55,-50,-54,45,-53,-55,59,27,-50,8,7,43,-24,44,60,-32,-12,52,-28,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.037,-23,-55,-49,-52,46,-53,-56,59,27,-50,8,8,42,-23,43,60,-30,-9,53,-29,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.114,-24,-54,-47,-52,47,-52,-56,59,27,-50,-2,10,40,-21,43,60,-28,-7,54,-30,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.191,-26,-54,-48,-50,48,-51,-56,59,27,-50,-4,10,38,-19,43,61,-26,-5,55,-32,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.265,-27,-54,-48,-49,51,-51,-56,59,27,-50,-5,10,37,-16,42,61,-24,-3,57,-35,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.343,-29,-54,-47,-47,53,-51,-56,59,27,-50,-7,10,36,-15,41,61,-22,-2,58,-37,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.418,-30,-55,-46,-45,54,-50,-56,59,27,-33,-8,10,35,-13,40,61,-20,-1,58,-38,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.479,-33,-55,-44,-44,58,-49,-56,59,27,-31,-10,10,33,-10,38,60,-17,4,58,-40,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.598,-33,-54,-42,-44,59,-49,-57,59,27,-29,-11,10,33,-9,37,60,-16,6,57,-41,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.661,-34,-54,-41,-43,60,-48,-57,59,27,-28,-11,11,33,-8,37,60,-15,8,57,-44,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.722,-35,-54,-40,-42,60,-47,-57,58,27,-27,-11,11,32,-8,37,60,-14,9,57,-45,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.779,-36,-54,-39,-40,60,-46,-56,58,27,-26,-15,11,31,-7,37,61,-13,12,56,-47,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.84,-37,-53,-38,-39,60,-46,-56,57,27,-25,-16,11,30,-6,36,61,-12,13,58,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.905,-39,-53,-37,-37,59,-45,-57,56,27,-23,-18,11,28,-4,37,61,-10,15,58,-50,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
164.977,-40,-53,-35,-36,59,-45,-56,55,27,-21,-19,11,27,-3,36,61,-8,17,57,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.047,-42,-53,-34,-34,59,-44,-56,54,27,-19,-20,11,27,-1,35,60,-7,19,57,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.129,-44,-53,-32,-32,59,-44,-56,52,27,-19,-23,11,27,1,34,60,-4,22,60,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.215,-45,-53,-30,-31,60,-44,-55,52,27,-19,-24,12,20,4,34,59,-2,24,61,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.31,-46,-55,-28,-30,60,-44,-55,50,27,-19,-26,13,18,6,33,59,-1,25,61,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.388,-47,-56,-28,-30,59,-44,-54,49,27,-19,-28,14,17,6,33,58,0,26,61,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.463,-49,-57,-28,-27,59,-44,-53,47,27,-19,-31,17,13,13,32,57,8,24,61,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.582,-49,-57,-26,-25,59,-43,-51,46,27,-7,-32,19,13,13,32,56,8,24,57,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.652,-51,-57,-25,-23,58,-43,-50,45,27,-7,-34,21,11,14,32,55,13,23,56,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.72,-52,-57,-24,-22,58,-42,-50,44,27,-7,-35,23,10,14,31,54,13,22,55,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.782,-54,-56,-22,-19,59,-41,-49,43,27,-7,-36,26,8,15,30,54,14,20,55,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.847,-55,-56,-21,-18,59,-40,-48,42,27,-7,-37,27,7,15,29,53,14,19,54,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.905,-56,-55,-19,-17,60,-39,-47,40,27,-7,-39,29,4,15,27,51,16,18,53,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
165.98,-56,-54,-18,-15,60,-38,-45,38,27,-7,-40,32,0,17,25,50,18,16,52,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.045,-56,-53,-16,-13,59,-37,-43,36,27,-7,-43,34,-2,18,23,48,20,14,50,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.127,-55,-52,-13,-11,58,-37,-42,35,27,-8,-45,36,-3,19,21,47,23,12,49,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.21,-55,-50,-10,-9,58,-29,-40,33,27,-8,-47,39,-6,21,18,45,27,11,46,-49,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.3,-55,-50,-8,-8,57,-28,-38,32,27,-8,-49,41,-7,23,15,43,30,10,44,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.387,-55,-49,-7,-6,57,-26,-37,31,27,-8,-50,44,-9,25,12,42,32,8,42,-46,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.459,-55,-47,-7,-3,57,-23,-35,29,27,-8,-52,48,-12,28,9,39,36,6,38,-43,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.574,-56,-46,-5,-1,57,-22,-34,28,27,-8,-52,50,-14,30,9,38,38,4,36,-42,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.634,-55,-45,-4,-1,55,-21,-32,27,27,-8,-52,53,-17,33,9,36,38,0,34,-40,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.695,-55,-44,-4,-1,55,-21,-31,26,27,-8,-52,55,-18,34,8,35,39,-1,32,-39,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.754,-54,-43,-4,6,54,-21,-30,25,27,-8,-52,57,-20,35,7,33,40,-2,31,-38,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.813,-53,-41,-4,7,52,-20,-29,25,27,-8,-52,60,-22,37,2,32,43,-3,30,-36,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.875,-52,-40,-4,7,51,-19,-29,23,27,-8,-52,59,-23,39,1,30,45,-3,30,-34,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
166.931,-51,-38,-4,9,50,-18,-26,22,27,-8,-53,59,-25,41,-2,29,47,-4,30,-31,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.002,-51,-37,-4,10,50,-17,-25,21,27,-8,-53,59,-27,42,-4,27,49,-5,30,-30,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.063,-50,-34,-4,10,48,-15,-22,18,27,-8,-53,60,-30,44,-6,24,52,-7,30,-28,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.163,-50,-31,-4,9,46,-13,-17,16,27,-8,-52,59,-34,45,-7,21,55,-10,30,-26,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.252,-49,-31,-4,10,43,-10,-15,15,27,-8,-52,61,-38,46,-10,20,58,-11,30,-24,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.353,-48,-29,-4,11,40,-8,-15,14,27,-8,-52,61,-41,47,-12,19,60,-13,31,-22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.426,-47,-27,-4,13,38,-5,-12,12,27,-8,-52,60,-45,49,-15,16,61,-15,31,-22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.54,-46,-25,-4,15,35,-2,-10,10,27,-8,-52,60,-47,50,-18,13,60,-17,31,-22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.604,-45,-23,5,17,35,-1,-9,10,27,-8,-52,60,-49,51,-19,11,60,-19,31,-21,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.67,-45,-21,5,19,33,-1,-5,10,27,-8,-52,61,-51,53,-20,9,60,-22,31,-19,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.732,-44,-20,6,20,32,-1,-3,9,27,-8,-52,60,-51,53,-21,8,60,-23,31,-18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.796,-43,-18,7,21,31,-1,0,8,27,-8,-52,61,-51,55,-23,7,61,-25,31,-15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.865,-42,-15,9,23,29,8,2,8,27,-8,-51,61,-51,56,-25,7,61,-28,31,-13,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
167.931,-40,-14,11,25,27,9,6,8,27,-8,-50,61,-51,58,-27,7,60,-30,31,-10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.016,-39,-11,13,27,24,10,7,8,27,-8,-50,61,-51,59,-29,6,60,-32,31,-7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.098,-37,-9,16,28,20,13,10,1,27,-8,-49,60,-51,60,-31,4,61,-34,31,-4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.193,-35,-6,18,30,17,17,15,-1,27,-8,-48,59,-51,59,-34,4,62,-36,31,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.279,-33,-5,20,32,14,19,17,-2,27,-8,-46,60,-51,60,-36,4,61,-36,31,-2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.374,-31,-3,22,34,13,22,19,-3,27,-8,-44,60,-51,60,-39,-7,60,-38,31,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.453,-28,-1,25,36,11,27,24,-4,27,-8,-41,60,-51,60,-43,-10,60,-41,31,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.588,-26,1,26,37,10,30,28,-4,27,-8,-40,60,-51,60,-46,-13,61,-42,31,5,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.666,-25,4,26,38,9,32,31,-4,27,-8,-38,60,-51,60,-49,-13,60,-44,31,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.735,-24,6,26,40,8,34,34,-3,27,-8,-36,60,-51,59,-51,-14,59,-45,31,8,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.809,-24,8,26,42,7,36,36,-3,27,-8,-34,59,-51,60,-51,-14,59,-46,31,9,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.881,-24,9,26,43,7,37,37,-3,27,-8,-33,60,-51,61,-51,-15,58,-47,31,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
168.948,-23,12,26,45,7,40,39,-3,27,-8,-30,59,-50,60,-52,-16,57,-50,31,13,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
169.035,-22,15,25,48,7,42,42,-3,27,-8,-28,59,-49,61,-51,-18,57,-52,31,15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
169.129,-21,18,25,51,7,42,45,-3,27,-8,-26,58,-49,61,-50,-20,56,-53,31,18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
169.231,-19,20,25,53,7,42,47,-3,27,-8,-24,58,-49,60,-50,-22,55,-54,31,19,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
169.325,-16,23,25,55,7,44,50,-3,27,-8,-24,57,-49,60,-50,-25,54,-54,31,21,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
169.412,-15,24,25,56,7,46,52,-3,27,-8,-19,56,-48,59,-50,-26,53,-54,31,23,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
